Code,PR_Batch,EHI_number,IN Code (from EHI_number),ENA accession,Raw data (GB),species,Reference genome,Reference genome species,Reference genome closeness,Number of previous preprocessings,alias_bam,alias_fastq,Autonumber1,Autonumber2,AB (Assembly+Binning),reads_pre_fastp,reads_post_fastp,bases_pre_fastp,bases_post_fastp,adapter_trimmed_reads,adapter_trimmed_bases,host_reads,metagenomic_bases,host_bases,reads_lost_fastp_percent,bases_lost_fastp_percent,adapter_percent,host_percent,singlem_fraction,Indexed library molarity,Adaptor/library ratio,Index (from Sequence alias),IN Code (from Sequence alias),Volume (ul) (from Sequence alias),ENA_run_accession,ENA_sample_accession,ENA_experiment_accession,ENA_project_accession,analysis_code,project,analysis_center,analysis_date,file_name_bam,file_name_fastq1,file_name_fastq2,analysis_protocol,latitude,longitude,geocache,geographic location,Initial DNA for library (from IN Code) (from EHI_number),region,sample_type,bacterial_archaeal_bases,AB (Assembly+Binning) 2,Number of assemblies,Number of MAGs,kappa,C,LR,modelR,LRstar,diversity,Submit_PR,nonpareil_estimated_coverage,number_bins,assembly_batches,status,host_bam_url,sex,order,country
PR00976,PRB0018,EHI00444,AGF18E1L1I1,,4.10,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00444G1,EHI00444M1,976,00976,,27664592,26807580,4149688800,3856528021,4673110,183733972,26149742,0,3856528021,3%,7%,4%,100%,0%,2.40,0.25,143,AGF18E1L1I1,7.35,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00444_G.bam,EHI00444_M_1.fq.gz,EHI00444_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,49.942,1.424,,"49.942247,1.423906",12.0,Normandie,Faecal,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00444_G.bam,Female,Rodentia,France
PR00977,PRB0018,EHI00468,AGH38E1L1I1,,4.80,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00468G1,EHI00468M1,977,00977,,31716972,26537236,4757545800,3323626076,17082871,936709020,21343834,0,3323626076,16%,30%,20%,100%,0%,3.97,0.20,144,AGH38E1L1I1,4.45,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00468_G.bam,EHI00468_M_1.fq.gz,EHI00468_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",13.2,Kent,Faecal,0.0,,0,0,0.4368,0.4690,217670464,0.9980,1373516818340,19.1584,,0.016%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00468_G.bam,Male,Rodentia,United Kingdom
PR00978,PRB0018,EHI00495,ABZ58E1L1I1,,5.70,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00495G1,EHI00495M1,978,00978,,37986548,36841460,5697982200,5269949251,7069604,284883549,35494996,0,5269949251,3%,8%,5%,100%,0%,6.59,0.09,132,ABZ58E1L1I1,2.68,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00495_G.bam,EHI00495_M_1.fq.gz,EHI00495_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,50.760,5.882,,"50.7602,5.88181",29.3,Voeren,Faecal,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00495_G.bam,Male,Rodentia,Belgium
PR00979,PRB0018,EHI00513,AGH23E1L1I1,,5.70,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00513G1,EHI00513M1,979,00979,,38072868,37137428,5710930200,5362025837,5820928,227685063,32338732,0,5362025837,2%,6%,4%,100%,0%,8.75,0.53,127,AGH23E1L1I1,2.02,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00513_G.bam,EHI00513_M_1.fq.gz,EHI00513_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",42.7,Kent,Faecal,0.0,,0,0,0.5156,0.5458,147008674,0.9916,2601818296375,17.9887,,0.006%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00513_G.bam,Male,Rodentia,United Kingdom
PR00980,PRB0018,EHI00517,AGF24E1L1I1,,3.00,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00517G1,EHI00517M1,980,00980,,20125582,19320268,3018837300,2784834071,3151442,130878767,18774672,0,2784834071,4%,8%,4%,100%,0%,9.22,0.17,134,AGF24E1L1I1,1.91,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00517_G.bam,EHI00517_M_1.fq.gz,EHI00517_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,48.815,-0.380,,"48.814614,-0.379792",37.9,Normandie,Faecal,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00517_G.bam,Male,Rodentia,France
PR00981,PRB0018,EHI00640,ACX42E1L2I1,,6.80,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00640G1,EHI00640M1,981,00981,,45009962,44051152,6751494300,6454097985,4990196,161090684,35506960,764164071,5689933914,2%,4%,2%,88%,33%,8.96,0.07,239,ACX42E1L2I1,1.97,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00640_G.bam,EHI00640_M_1.fq.gz,EHI00640_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.123,10.272,,"55.12291,10.272",8.5,Funen,Faecal,255303418.0,EHA00486,1,0,0.5680,0.5962,382062914,0.9921,75972161207,18.9637,,0.503%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00640_G.bam,Female,Rodentia,Denmark
PR00982,PRB0018,EHI00647,ACX40E1L2I1,,6.10,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00647G1,EHI00647M1,982,00982,,40500328,38117730,6075049200,5423668134,8495017,355467850,30999796,706723808,4716944326,6%,11%,6%,87%,27%,9.71,0.11,257,ACX40E1L2I1,1.82,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00647_G.bam,EHI00647_M_1.fq.gz,EHI00647_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.123,10.272,,"55.12291,10.272",2.8,Funen,Faecal,189842026.0,EHA00487,1,0,0.7815,0.7982,353343525,0.9925,3859383889,17.9529,,9.155%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00647_G.bam,Male,Rodentia,Denmark
PR00983,PRB0018,EHI00649,AGH20E1L1I1,,4.50,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00649G1,EHI00649M1,983,00983,,29884198,29010158,4482629700,4169616313,5140535,204648276,25016108,0,4169616313,3%,7%,5%,100%,0%,10.21,0.18,171,AGH20E1L1I1,1.73,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00649_G.bam,EHI00649_M_1.fq.gz,EHI00649_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",5.8,Kent,Faecal,0.0,,0,0,0.4920,0.5229,139738122,0.9910,1422083706206,18.3303,,0.01%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00649_G.bam,Female,Rodentia,United Kingdom
PR00984,PRB0018,EHI00650,ABZ56E1L1I1,,7.00,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00650G1,EHI00650M1,984,00984,,46735278,39939500,7010291700,5171813035,23097183,1232681114,18200976,2630839611,2540973424,15%,26%,18%,49%,27%,10.56,0.07,255,ABZ56E1L1I1,1.67,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00650_G.bam,EHI00650_M_1.fq.gz,EHI00650_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,50.781,5.823,,"50.7812,5.82315",1.4,Voeren,Faecal,699977721.0,EHA00488,1,0,0.7637,0.7816,1315389975,0.9979,14660909121,19.2521,,8.972%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00650_G.bam,Male,Rodentia,Belgium
PR00985,PRB0018,EHI00658,ACX32E1L2I1,,6.60,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00658G1,EHI00658M1,985,00985,,43845280,42846992,6576792000,6174464927,7080953,272250522,36319680,0,6174464927,2%,6%,4%,100%,0%,12.29,0.14,174,ACX32E1L2I1,1.44,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00658_G.bam,EHI00658_M_1.fq.gz,EHI00658_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,55.126,10.273,,"55.12578,10.27285",66.8,Funen,Faecal,0.0,,0,0,0.5191,0.5492,241675966,0.9898,1481925935214,18.6730,,0.016%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00658_G.bam,Female,Rodentia,Denmark
PR00986,PRB0018,EHI00661,AGF26E1L1I1,,5.00,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00661G1,EHI00661M1,986,00986,,33603458,26992652,5040518700,3291557436,20565712,1161401454,21427032,0,3291557436,20%,35%,23%,100%,0%,16.05,0.11,282,AGF26E1L1I1,1.10,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00661_G.bam,EHI00661_M_1.fq.gz,EHI00661_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,48.815,-0.380,,"48.814614,-0.379792",17.5,Normandie,Faecal,0.0,,0,0,0.9528,0.9567,281900527,0.9968,462735347,16.5767,,60.92%,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00661_G.bam,Female,Rodentia,France
PR00987,PRB0018,EHI00664,AGH37E1L1I1,,8.80,Muscardinus avellanarius,G0016,Muscardinus avellanarius,Same,1,EHI00664G1,EHI00664M1,987,00987,,58548896,56362938,8782334400,8083526091,10184241,420539286,45274656,1020231105,7063294986,4%,8%,5%,87%,3%,32.18,0.02,262,AGH37E1L1I1,2.19,,,,ERP142094,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Muscardinus avellanarius,EHI,2023-03-31,EHI00664_G.bam,EHI00664_M_1.fq.gz,EHI00664_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",16.1,Kent,Faecal,33144648.0,EHA00489,1,0,0.7252,0.7455,510083569,0.9946,181268409773,16.9945,,0.281%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00664_G.bam,Female,Rodentia,United Kingdom
PR00988,PRB0018,EHI00614,AFV24E1L1I1,,8.60,Peromyscus maniculatus,G0016,Muscardinus avellanarius,Other,2,EHI00614G2,EHI00614M2,988,00988,,57274462,49816842,8591169300,6799642709,22719705,1136404184,170918,6775286550,24356159,13%,21%,13%,0%,43%,5.24,0.86,256,AFV24E1L1I1,3.37,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Peromyscus maniculatus,EHI,2023-03-31,EHI00614_G.bam,EHI00614_M_1.fq.gz,EHI00614_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,48.809,-123.462,,"48.808566,-123.461908",91.7,British Columbia,Faecal,2914714154.0,EHA00490,1,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00614_G.bam,Female,Rodentia,Canada
PR00989,PRB0018,EHI00240,AAT07E2L2I1,ERR10460588,5.80,Acrocephalus scirpaceus,G0016,Muscardinus avellanarius,Other,1,EHI00240G1,EHI00240M1,989,00989,,38781384,37181238,5817207600,5393938514,6665474,259819851,90978,5370141395,23797119,4%,7%,4%,0%,14%,2.77,1.02,40,AAT07E2L2I1,6.37,ERR10460588,SAMEA111531751,ERX9982819,ERP142084,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Acrocephalus scirpaceus,EHI,2023-03-31,EHI00240_G.bam,EHI00240_M_1.fq.gz,EHI00240_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,43.352,-1.812,,"43.35169,-1.81204",0.8,"Gipuzkoa, Donostia",Anal/cloacal swab,725016360.0,EHA00491,1,0,0.9291,0.9350,2685064452,0.9946,7075093807,18.9959,,37.951%,0,1,Assembly,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0018/EHI00240_G.bam,Unknown,Passeriformes,Spain
PR00990,PRB0019,EHI00494,AGH43E1L1I1,,6.50,Apodemus flavicollis,G0017,Apodemus sylvaticus,Other,1,EHI00494G1,EHI00494M1,990,00990,,43433994,38927544,6515099100,5628879656,6193089,240520633,14832452,3330371852,2298507804,10%,14%,4%,41%,66%,6.48,0.11,145,AGH43E1L1I1,2.72,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus flavicollis,EHI,2023-04-02,EHI00494_G.bam,EHI00494_M_1.fq.gz,EHI00494_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",0.2,Kent,Faecal,2189263816.0,EHA00492,1,27,0.8628,0.8738,1665171355,0.9997,4187920708,18.6589,,39.761%,27,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00494_G.bam,Female,Rodentia,United Kingdom
PR00991,PRB0019,EHI00561,AGH24E1L1I1,,5.90,Apodemus flavicollis,G0017,Apodemus sylvaticus,Other,1,EHI00561G1,EHI00561M1,991,00991,,39624184,38303112,5943627600,5477339321,7722441,280729532,5129970,4691209870,786129451,3%,8%,5%,14%,65%,21.52,0.04,121,AGH24E1L1I1,3.28,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus flavicollis,EHI,2023-04-02,EHI00561_G.bam,EHI00561_M_1.fq.gz,EHI00561_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",147.6,Kent,Faecal,3061409795.0,EHA00493,1,24,0.8701,0.8805,2345594572,0.9998,6527381514,18.9349,,35.935%,24,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00561_G.bam,Female,Rodentia,United Kingdom
PR00992,PRB0019,EHI00565,AGH22E1L1I1,,4.30,Apodemus flavicollis,G0017,Apodemus sylvaticus,Other,1,EHI00565G1,EHI00565M1,992,00992,,28673296,28071944,4300994400,4022685156,5202678,210741448,3784780,3450630216,572054940,2%,6%,5%,14%,70%,23.82,0.07,120,AGH22E1L1I1,2.96,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus flavicollis,EHI,2023-04-02,EHI00565_G.bam,EHI00565_M_1.fq.gz,EHI00565_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,46.552,1.323,,"46.55239,1.32318",200.0,Kent,Faecal,2404203193.0,EHA00494,1,20,0.8000,0.8155,1725305502,0.9995,8566425581,18.8004,,20.14%,20,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00565_G.bam,Female,Rodentia,United Kingdom
PR00993,PRB0019,EHI00638,ABZ64E1L1I1,,4.20,Apodemus flavicollis,G0017,Apodemus sylvaticus,Other,1,EHI00638G1,EHI00638M1,993,00993,,27951098,25251932,4192664700,3150431336,15893099,791227916,3912240,2639976157,510455179,10%,25%,19%,16%,57%,8.69,0.09,225,ABZ64E1L1I1,2.03,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus flavicollis,EHI,2023-04-02,EHI00638_G.bam,EHI00638_M_1.fq.gz,EHI00638_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,50.759,5.879,,"50.75864,5.87879",4.3,Voeren,Faecal,1496453164.0,EHA00495,1,15,0.6713,0.6947,1319967791,0.9998,15815748783,19.7386,,8.346%,15,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00638_G.bam,Male,Rodentia,Belgium
PR00994,PRB0019,EHI00532,ABZ62E1L1I1,,2.90,Apodemus sylvaticus,G0017,Apodemus sylvaticus,Same,1,EHI00532G1,EHI00532M1,994,00994,,19626266,18663100,2943939900,2646209956,4191616,178036562,7012012,1635018507,1011191449,5%,10%,6%,38%,58%,11.81,0.20,133,ABZ62E1L1I1,1.49,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus sylvaticus,EHI,2023-04-02,EHI00532_G.bam,EHI00532_M_1.fq.gz,EHI00532_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,50.755,5.882,,"50.75489,5.88174",89.5,Voeren,Faecal,953520312.0,EHA00496,1,6,0.7115,0.7326,817508975,0.9997,7495331238,18.9323,,10.907%,6,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00532_G.bam,Male,Rodentia,Belgium
PR00995,PRB0019,EHI00556,AGF06E1L1I1,,4.50,Apodemus sylvaticus,G0017,Apodemus sylvaticus,Same,1,EHI00556G1,EHI00556M1,995,00995,,30151756,28862802,4522763400,4094484006,6489170,275928742,1816050,3840344742,254139264,4%,9%,6%,6%,74%,19.89,0.08,118,AGF06E1L1I1,3.55,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus sylvaticus,EHI,2023-04-02,EHI00556_G.bam,EHI00556_M_1.fq.gz,EHI00556_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,48.815,-0.380,,"48.814614,-0.379792",200.0,Normandie,Faecal,2848259365.0,EHA00497,1,30,0.8689,0.8795,1920155400,0.9997,4531404695,18.4457,,42.374%,30,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00556_G.bam,Male,Rodentia,France
PR00996,PRB0019,EHI00559,ABZ68E1L1I1,,5.10,Apodemus sylvaticus,G0017,Apodemus sylvaticus,Same,1,EHI00559G1,EHI00559M1,996,00996,,34285610,33067684,5142841500,4631702262,8635286,375171002,20946898,1612926885,3018775377,4%,10%,7%,65%,52%,21.44,0.05,117,ABZ68E1L1I1,3.29,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus sylvaticus,EHI,2023-04-02,EHI00559_G.bam,EHI00559_M_1.fq.gz,EHI00559_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,50.748,5.832,,"50.74837,5.8324",90.5,Voeren,Faecal,843004298.0,EHA00498,1,12,0.6321,0.6575,806461155,0.9993,12813716152,19.4697,,6.294%,12,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00559_G.bam,Male,Rodentia,Belgium
PR00997,PRB0019,EHI00560,AGF10E1L1I1,,4.60,Apodemus sylvaticus,G0017,Apodemus sylvaticus,Same,1,EHI00560G1,EHI00560M1,997,00997,,30382052,29018548,4557307800,4071597681,7624292,307881981,10231502,2561883560,1509714121,4%,11%,7%,37%,62%,21.44,0.07,119,AGF10E1L1I1,3.29,,,,,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Apodemus sylvaticus,EHI,2023-04-02,EHI00560_G.bam,EHI00560_M_1.fq.gz,EHI00560_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,48.815,-0.380,,"48.814614,-0.379792",200.0,Normandie,Faecal,1586871824.0,EHA00499,1,18,0.7328,0.7527,1280927137,0.9997,9150787646,19.3723,,13.998%,18,1,Assembly + MAGs,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0019/EHI00560_G.bam,Female,Rodentia,France
PR00998,PRB0020,EHI00045,AAC91E1L1I2,ERR9762904,4.80,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00045G1,EHI00045M1,998,00998,,32184918,31126604,4827737700,4516868194,4632911,181445057,30299350,0,4516868194,3%,6%,4%,100%,0%,3.42,0.04,53,AAC91E1L1I2,3.80,ERR9762904,SAMEA14374087,ERX9310751,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00045_G.bam,EHI00045_M_1.fq.gz,EHI00045_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.414,-13.511,,"29.41422,-13.51072",57.6,"Canary Island, Norte",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00045_G.bam,Unknown,Falconiformes,Spain
PR00999,PRB0020,EHI00046,AAD12E2L1I2,ERR9762905,2.40,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00046G1,EHI00046M1,999,00999,,16089220,15060172,2413383000,2163334420,3198686,140296860,14602472,0,2163334420,6%,10%,6%,100%,0%,1.91,0.30,55,AAD12E2L1I2,6.80,ERR9762905,SAMEA14374088,ERX9310752,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00046_G.bam,EHI00046_M_1.fq.gz,EHI00046_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.414,-13.510,,"29.41436,-13.51014",4.8,"Canary Island, Norte",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00046_G.bam,Unknown,Falconiformes,Spain
PR01000,PRB0020,EHI00047,AAC91E2L1I2,ERR9762906,4.10,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00047G1,EHI00047M1,1000,01000,,27134860,26045626,4070229000,3733993708,5155373,207888619,25446624,0,3733993708,4%,8%,5%,100%,0%,5.48,0.03,57,AAC91E2L1I2,2.40,ERR9762906,SAMEA14374087,ERX9310753,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00047_G.bam,EHI00047_M_1.fq.gz,EHI00047_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.414,-13.511,,"29.41422,-13.51072",64.8,"Canary Island, Norte",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00047_G.bam,Unknown,Falconiformes,Spain
PR01002,PRB0020,EHI00049,AD79E1L1I2,ERR9762907,3.30,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00049G1,EHI00049M1,1002,01002,,17139424,16588838,2570913600,2397945179,2684021,106799524,16165200,0,2397945179,3%,7%,4%,100%,0%,3.26,0.24,59,AD79E1L1I2,4.00,ERR9762907,SAMEA14374091,ERX9310754,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00049_G.bam,EHI00049_M_1.fq.gz,EHI00049_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.394,-13.500,,"29.39438,-13.49979",83.3,"Canary Island, Lobos",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00049_G.bam,Unknown,Falconiformes,Spain
PR01003,PRB0020,EHI00050,AAD12E1L1I2,ERR9762908,3.30,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00050G1,EHI00050M1,1003,01003,,21983952,20109876,3297592800,2877888563,5062572,228905824,19552026,0,2877888563,9%,13%,7%,100%,0%,5.42,0.45,89,AAD12E1L1I2,2.40,ERR9762908,SAMEA14374088,ERX9310755,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00050_G.bam,EHI00050_M_1.fq.gz,EHI00050_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.414,-13.510,,"29.41436,-13.51014",2.8,"Canary Island, Norte",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00050_G.bam,Unknown,Falconiformes,Spain
PR01004,PRB0020,EHI00051,AAC83E2L1I2,ERR9762909,3.50,Falco eleonorae,G0004,Falco peregrinus,Other,1,EHI00051G1,EHI00051M1,1004,01004,,23064256,22074266,3459638400,3203724934,3576042,139357792,21495742,0,3203724934,4%,7%,4%,100%,0%,3.18,0.10,90,AAC83E2L1I2,4.10,ERR9762909,SAMEA14374086,ERX9310756,PRJEB51865,https://github.com/earthhologenome/EHI_bioinformatics/blob/main/0_Code/1_Preprocess_QC.snakefile,Falco eleonorae,EHI,2023-04-05,EHI00051_G.bam,EHI00051_M_1.fq.gz,EHI00051_M_2.fq.gz,https://github.com/earthhologenome/EHI_bioinformatics,29.412,-13.499,,"29.41193,-13.49876",9.6,"Canary Island, Norte",Anal/cloacal swab,0.0,,0,0,0.0000,0.0000,0,0.0000,0,0.0000,,#ERROR!,0,0,No metagenomic data,https://sid.erda.dk/share_redirect/BaMZodj9sA/PPR/PRB0020/EHI00051_G.bam,Unknown,Falconiformes,Spain
